concept_id,system,object_name,field_name,category,object_description,field_description,note
customer_group.id,SAP,ACDOCA,KMKDGR_PA,customer_group,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Customer Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=S/4HANA; mode=context_only
supplier.address,SAP,ACDOCA,WWREG_PA,supplier,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Region,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=S/4HANA; mode=context_only
supplier.region_code,SAP,ACDOCA,WWRGN_PA,supplier,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,REGIO,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=S/4HANA; mode=context_only
supplier.id,SAP,LFA1,LIFNR,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Account Number of Supplier,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
address.country_code,SAP,LFA1,LAND1,address,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Country/Region Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
contact.name,SAP,LFA1,NAME1,contact,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Name 1,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.address,SAP,LFA1,ORT01,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",City,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
address.postal_code,SAP,LFA1,PSTLZ,address,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Postal Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.region_code,SAP,LFA1,REGIO,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting","Region (State, Province, County)",source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
address.line1,SAP,LFA1,STRAS,address,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Street and House Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
case.subject,SAP,LFA1,ANRED,case,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Title,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=FI; mode=context_only
account.industry,SAP,LFA1,BRSCH,account,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Industry key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
document.created_date,SAP,LFA1,ERDAT,document,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Record Created On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
audit.created_by,SAP,LFA1,ERNAM,audit,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Name of Person who Created the Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
vendor_group.id,SAP,LFA1,KTOKK,vendor_group,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Vendor account group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
customer.id,SAP,LFA1,KUNNR,customer,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Customer Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.posting_block_flag,SAP,LFA1,SPERR,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Central posting block,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
customer.language_code,SAP,LFA1,SPRAS,customer,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Language Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
tax.id,SAP,LFA1,STCD1,tax,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Tax Number 1,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
contact.phone,SAP,LFA1,TELF1,contact,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",First telephone number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.tax_registration_id,SAP,LFA1,STCEG,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",VAT Registration Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
employee.birth_date,SAP,LFA1,GBDAT,employee,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Date of Birth of the Person Subject to Withholding Tax,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.duns_number,SAP,LFA1,KRAUS,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Credit Information Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
plant.id,SAP,LFA1,WERKS,plant,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Plant (Own or External),source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.region_code,SAP,LFA1,UF,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",State,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
bank_account.currency_code,SAP,LFA1,J_SC_CURRENCY,bank_account,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Currency,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
case.subject,SAP,LFA1,PSOTL,case,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Title,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.address,SAP,LFA1,ADDR2_STREET,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Street,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.address,SAP,LFA1,ADDR2_CITY,supplier,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",City,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
document.changed_date,SAP,LFA1,AEDAT,document,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",(Obsolete) Last Changed On – do not use,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
audit.created_by,SAP,LFA1,USNAM,audit,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",(Obsolete) Changed by the user – do not use,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
bank_account.currency_code,SAP,LFA1,SC_CURRENCY,bank_account,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Currency,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.id,SAP,LFB1,LIFNR,supplier,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Account Number of Supplier,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
company.id,SAP,LFB1,BUKRS,company,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
contact.id,SAP,LFB1,PERNR,contact,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Personnel Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
document.created_date,SAP,LFB1,ERDAT,document,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Record Created On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
audit.created_by,SAP,LFB1,ERNAM,audit,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Name of Person who Created the Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.posting_block_flag,SAP,LFB1,SPERR,supplier,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Posting block for company code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
payment.method_code,SAP,LFB1,ZWELS,payment,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",List of Respected Payment Methods,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
payment_term.id,SAP,LFB1,ZTERM,payment_term,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Terms of Payment Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
account.industry,SAP,LFB1,BRSCH,account,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Industry key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
accounting.document_currency_code,SAP,LFB1,WAERS,accounting,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Currency Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.id,SAP,LFBK,LIFNR,supplier,,Account Number of Supplier,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
bank_account.routing_number,SAP,LFBK,BANKL,bank_account,,Bank Keys,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
bank_account.account_number,SAP,LFBK,BANKN,bank_account,,Bank account number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
material.erp_material_number,SAP,EINA,MATNR,material,,Material Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
material.raw_material_group_id,SAP,EINA,MATKL,material,,Material Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
supplier.id,SAP,EINA,LIFNR,supplier,,Vendor's account number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
material.deletion_mark,SAP,EINA,LOEKZ,material,,Purchasing info: General data flagged for deletion,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
document.created_date,SAP,EINA,ERDAT,document,,Record Created On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
audit.created_by,SAP,EINA,ERNAM,audit,,Name of Person Responsible for Creating the Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
material.base_uom_code,SAP,EINA,MEINS,material,,Purchase Order Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
contact.phone,SAP,EINA,TELF1,contact,,Supplier's Telephone Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
base_uom.code,SAP,EINA,LMEIN,base_uom,,Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
supplier.region_code,SAP,EINA,REGIO,supplier,,"Region (State, Province, County)",source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=UNKNOWN; mode=context_only
asset.manufacturer_name,SAP,EINA,MFRNR,asset,,Manufacturer,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=UNKNOWN; mode=context_only
